,host_acceptance_rate,host_is_superhost,host_identity_verified,latitude,bathrooms,price,has_availability,instant_bookable,Private room,within a day,within a few hours,kitchen,Breakfast,Nespresso machine,TV,security_cameras,Wifi,hot_water,log_min_nights,log_max_nights,log_nreviews,log_accommo
5649,100.0,0,1,37.98256,1.0,135.0,1,1,0,0,0,0,1,0,1,1,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,0.9162907318741551
5650,100.0,0,1,37.982490000000006,1.0,148.0,1,1,0,0,0,0,1,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,0.9162907318741551
5651,100.0,0,1,37.97721,1.0,38.0,1,1,0,0,0,1,0,1,1,0,1,1,0.9162907318741551,7.025982660346787,4.1666652238017265,1.252762968495368
5652,100.0,0,1,37.96623,1.0,52.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,4.600157644164547,4.119037174812473,0.9162907318741551
5653,100.0,1,0,37.97946,1.0,28.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.597312260588446,1.252762968495368
5654,100.0,1,1,37.97439,2.0,197.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.033700567027251,1.8718021769015913
5655,100.0,0,0,37.97367,1.0,85.0,1,1,0,0,0,1,1,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.252762968495368
5656,100.0,0,1,37.97975,2.0,180.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,2.6026896854443837,1.8718021769015913
5657,100.0,0,0,37.96205,1.0,40.0,1,1,0,0,0,1,0,0,1,0,0,1,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.5040773967762742
5658,100.0,0,1,37.98251,1.0,138.0,1,1,0,0,0,0,1,0,1,1,1,1,0.4054651081081644,7.025982660346787,-0.6931471805599453,0.9162907318741551
5659,67.0,0,1,37.9771,1.0,25.0,1,0,0,0,0,0,0,0,1,0,1,1,1.7047480922384253,5.295814236329918,2.6741486494265287,0.9162907318741551
5660,100.0,0,1,37.978190000000005,1.0,51.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.059425458265688,1.252762968495368
5661,95.0,0,0,38.0024,1.0,43.0,1,0,0,0,1,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.1986731175506815,2.0149030205422647
5662,0.0,0,0,37.987840000000006,1.5,35.0,1,0,0,0,1,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,2.0149030205422647,1.7047480922384253
5663,100.0,1,1,37.97844,1.5,46.0,1,1,0,0,0,1,0,1,1,0,1,1,1.252762968495368,7.025982660346787,4.808111029984782,1.5040773967762742
5664,100.0,1,1,37.96066,1.0,55.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.059425458265688,1.5040773967762742
5665,100.0,0,0,37.99242,1.0,25.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,2.3513752571634776,0.9162907318741551
5666,100.0,1,1,37.97505,1.0,68.0,1,1,0,0,0,1,0,0,0,0,1,1,0.9162907318741551,6.908255154023788,4.135166556742356,1.5040773967762742
5667,99.0,0,1,37.98039,1.0,53.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.579852378003801,1.5040773967762742
5668,100.0,0,0,38.00472,1.0,30.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,4.102643365036796,2.0149030205422647,1.5040773967762742
5669,100.0,0,0,37.97375,1.0,75.0,1,1,0,0,0,0,1,0,1,0,1,1,0.4054651081081644,7.025982660346787,1.5040773967762742,1.252762968495368
5670,99.0,0,1,37.98232,1.0,55.0,1,1,0,0,0,1,0,1,1,1,1,1,0.4054651081081644,7.025982660346787,3.1570004211501135,1.7047480922384253
5671,99.0,0,1,37.9841,1.0,54.0,1,1,0,0,0,1,0,1,1,1,1,1,0.4054651081081644,7.025982660346787,3.8815637979434374,1.5040773967762742
5672,100.0,1,1,37.978424,1.0,80.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,2.740840023925201,3.068052935133617,1.8718021769015913
5673,86.0,0,1,37.985890000000005,3.5,124.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,3.817712325956905,2.3513752571634776
5674,100.0,0,0,37.9949,1.0,60.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,-0.6931471805599453,1.5040773967762742
5675,100.0,0,0,38.00404,1.0,29.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,0.4054651081081644,1.252762968495368
5676,100.0,1,0,37.98675,1.0,39.0,0,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.3141860046725258,3.0204248861443626,0.9162907318741551
5677,98.0,1,1,38.02212,1.0,46.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.774912960575186,1.7047480922384253
5678,100.0,1,0,37.97388,1.5,55.0,1,0,0,0,0,0,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.803360380906535,0.9162907318741551
5679,100.0,0,0,37.998540000000006,1.0,33.0,1,0,0,0,0,1,0,0,0,0,1,0,2.3513752571634776,7.025982660346787,1.5040773967762742,1.5040773967762742
5680,100.0,1,1,37.983340000000005,1.0,47.0,1,1,0,0,0,1,0,0,1,1,1,1,0.9162907318741551,5.195730777772936,4.56954300834494,1.252762968495368
5681,100.0,0,1,37.9877,1.0,35.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,4.791649752930709,2.740840023925201,1.252762968495368
5682,100.0,1,1,37.96468,1.0,57.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.297285406218791,1.5040773967762742
5683,97.0,1,1,37.97924,1.0,36.0,1,0,0,0,0,1,0,0,0,0,1,1,0.9162907318741551,7.025982660346787,4.135166556742356,0.9162907318741551
5684,100.0,0,1,37.96333,1.0,40.0,1,1,0,0,0,1,0,0,1,0,1,1,3.417726683613366,7.025982660346787,2.803360380906535,1.5040773967762742
5685,100.0,1,0,37.97541,1.0,47.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.417726683613366,4.283586561860629,1.5040773967762742
5686,80.0,1,1,38.00309,1.5,42.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.417726683613366,2.3513752571634776,1.252762968495368
5687,100.0,0,0,37.98196,2.5,100.0,1,1,0,0,0,1,0,0,0,0,0,0,1.5040773967762742,7.025982660346787,-0.6931471805599453,1.8718021769015913
5688,100.0,0,0,37.95055,1.5,59.0,1,1,0,0,0,1,0,0,0,0,1,0,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.5040773967762742
5689,100.0,0,0,37.96165,1.0,80.0,1,1,0,0,0,1,0,0,1,0,0,1,1.252762968495368,3.7013019741124933,-0.6931471805599453,1.7047480922384253
5690,100.0,0,1,37.99526,1.0,27.0,1,1,0,0,0,1,0,0,1,0,1,0,5.305789381386738,7.025982660346787,-0.6931471805599453,0.9162907318741551
5691,100.0,0,1,37.9762,1.0,52.0,1,1,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,3.7495040759303713,0.9162907318741551
5692,97.0,1,1,37.9809,3.0,103.0,1,0,0,0,0,1,0,0,0,0,1,1,0.9162907318741551,7.025982660346787,0.9162907318741551,2.0149030205422647
5693,100.0,0,1,37.97725,1.0,47.0,1,1,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,2.917770732084279,1.5040773967762742
5694,95.0,1,1,37.995470000000005,1.5,40.0,1,0,0,0,0,1,0,0,1,1,1,1,0.9162907318741551,7.025982660346787,3.3843902633457743,1.8718021769015913
5695,90.0,1,0,37.98643,1.0,45.0,1,1,0,0,0,1,0,0,0,0,1,1,0.9162907318741551,7.025982660346787,3.5409593240373143,1.7047480922384253
5696,100.0,0,0,37.99988,1.0,50.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,0.9162907318741551,0.9162907318741551
5697,100.0,0,1,37.9674,1.0,25.0,1,1,0,0,0,1,0,0,1,1,1,1,3.3843902633457743,7.025982660346787,2.740840023925201,0.9162907318741551
5698,99.0,1,0,37.95443,1.0,60.0,1,1,0,0,0,1,1,0,1,1,1,1,0.4054651081081644,7.025982660346787,1.8718021769015913,1.5040773967762742
5699,95.0,0,1,37.9686,1.0,27.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,4.505349850705881,1.8718021769015913,1.252762968495368
5700,100.0,0,0,37.98147,2.0,450.0,1,1,0,0,0,1,1,0,1,0,1,0,1.252762968495368,4.61015772749913,-0.6931471805599453,1.8718021769015913
5701,100.0,1,1,37.97514,1.0,106.0,1,1,0,0,0,1,0,1,1,0,1,1,0.9162907318741551,7.025982660346787,4.363098624788363,1.5040773967762742
5702,99.0,1,1,37.97702,1.0,89.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,4.102643365036796,0.9162907318741551,1.5040773967762742
5703,100.0,1,1,37.9567,1.0,40.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.1986731175506815,1.252762968495368
5704,100.0,1,1,37.99372,1.5,80.0,1,0,0,0,0,1,0,0,1,0,1,1,1.252762968495368,4.791649752930709,2.0149030205422647,1.5040773967762742
5705,100.0,0,0,37.98154,1.0,40.0,1,1,0,0,0,1,0,0,0,0,0,0,4.102643365036796,7.025982660346787,-0.6931471805599453,1.5040773967762742
5706,100.0,0,0,38.0018,1.0,117.0,1,1,0,0,1,1,0,0,1,0,1,0,0.9162907318741551,7.02509377139937,-0.6931471805599453,1.5040773967762742
5707,80.0,1,1,37.97226,1.0,110.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.5040773967762742
5708,100.0,0,1,37.96892,1.0,37.0,1,1,0,0,0,1,0,0,1,1,1,1,1.252762968495368,7.02509377139937,3.8394523125933104,0.9162907318741551
5709,100.0,0,0,37.98298,2.0,400.0,1,1,0,0,0,1,1,0,1,0,1,0,1.252762968495368,4.61015772749913,-0.6931471805599453,1.8718021769015913
5710,100.0,0,0,37.96875,1.0,50.0,1,0,0,0,0,1,1,0,0,0,1,1,0.9162907318741551,4.505349850705881,3.1570004211501135,1.252762968495368
5711,100.0,0,0,38.00847,1.0,50.0,1,1,0,0,0,1,0,0,1,0,0,0,1.5040773967762742,3.0204248861443626,0.4054651081081644,1.5040773967762742
5712,100.0,0,0,37.96667,1.0,30.0,1,1,0,0,0,1,0,0,1,0,0,1,2.0149030205422647,7.025982660346787,1.252762968495368,0.9162907318741551
5713,95.0,0,0,37.99113,1.0,63.0,1,1,0,0,1,1,0,0,1,0,1,1,0.9162907318741551,4.102643365036796,1.8718021769015913,1.5040773967762742
5714,75.0,1,1,37.97325,1.0,120.0,1,0,0,0,0,1,0,0,1,1,1,1,0.9162907318741551,7.025982660346787,0.4054651081081644,1.5040773967762742
5715,80.0,1,1,37.97261,1.0,120.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,0.4054651081081644,1.5040773967762742
5716,75.0,1,1,37.97344,1.0,110.0,1,0,0,0,0,1,0,0,1,1,1,1,0.9162907318741551,7.025982660346787,1.5040773967762742,1.5040773967762742
5717,100.0,0,1,37.98615,1.0,45.0,1,0,0,0,0,1,0,0,1,0,1,1,1.7047480922384253,7.025982660346787,-0.6931471805599453,1.252762968495368
5718,100.0,1,1,37.97109,1.5,93.0,1,1,0,0,0,0,0,0,1,0,1,1,0.4054651081081644,3.417726683613366,4.051784947803305,1.252762968495368
5719,93.0,0,1,37.98008,1.0,50.0,1,0,0,0,0,1,0,0,1,0,1,1,1.252762968495368,4.102643365036796,3.0204248861443626,1.8718021769015913
5720,100.0,0,1,37.96118,1.0,87.0,1,1,0,0,0,1,0,0,0,0,1,0,1.252762968495368,7.025982660346787,-0.6931471805599453,1.7047480922384253
5721,90.0,1,1,37.97481,1.0,45.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.0204248861443626,1.252762968495368
5722,100.0,1,1,37.96341,1.5,68.0,1,1,0,0,0,1,0,1,1,1,1,1,0.9162907318741551,7.025982660346787,3.56953269648137,1.8718021769015913
5723,94.0,0,1,37.98893,1.5,29.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,3.068052935133617,1.8718021769015913
5724,100.0,0,0,38.01183,1.5,120.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,-0.6931471805599453,1.7047480922384253
5725,100.0,1,0,37.97353,1.0,49.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,3.349904087274605,2.5257286443082556,1.5040773967762742
5726,90.0,0,1,37.97508,1.0,45.0,1,1,0,0,0,1,1,0,1,0,1,0,0.9162907318741551,2.6741486494265287,0.9162907318741551,1.8718021769015913
5727,100.0,1,0,37.96538,1.0,63.0,1,1,0,0,1,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.7047480922384253
5728,100.0,1,0,37.98876,1.0,40.0,1,1,0,0,1,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,0.9162907318741551,1.5040773967762742
5729,100.0,1,1,37.9821,2.0,64.0,1,1,0,0,0,1,0,0,1,1,1,1,0.4054651081081644,4.102643365036796,4.93806460126142,1.5040773967762742
5730,100.0,1,1,37.9821,1.0,57.0,1,1,0,0,0,1,0,0,1,1,1,1,0.4054651081081644,4.102643365036796,4.783316371371566,0.9162907318741551
5731,100.0,0,0,37.98584,1.0,80.0,1,0,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,-0.6931471805599453,1.8718021769015913
5732,100.0,0,1,37.9686,2.0,103.0,1,1,0,0,0,0,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.6506582412937387,1.5040773967762742
5733,98.0,0,1,37.98603,1.5,19.0,1,0,1,0,0,1,0,0,0,0,1,1,0.9162907318741551,2.6741486494265287,3.349904087274605,0.9162907318741551
5734,100.0,0,0,37.98525,1.0,40.0,1,1,0,0,0,1,1,1,1,0,1,1,0.9162907318741551,7.025982660346787,3.5115454388310208,1.5040773967762742
5735,100.0,1,1,37.99025,0.5,28.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.2386784521643803,4.848116364598481,1.5040773967762742
5736,0.0,0,0,37.99129,1.0,35.0,1,0,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,3.449987545831587,1.7047480922384253,1.252762968495368
5737,100.0,0,0,37.98842,1.0,70.0,1,0,0,0,0,1,0,0,1,0,1,0,1.252762968495368,7.025982660346787,-0.6931471805599453,1.252762968495368
5738,100.0,1,0,37.96693,1.0,58.0,1,1,0,0,1,1,0,0,0,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
5739,100.0,1,1,37.97109,1.0,62.0,1,1,0,0,0,0,0,0,1,0,1,1,0.4054651081081644,3.417726683613366,3.5409593240373143,0.9162907318741551
5740,98.0,0,1,37.98709,1.5,19.0,1,0,1,0,0,1,0,0,0,0,1,1,0.9162907318741551,2.6741486494265287,3.1570004211501135,0.9162907318741551
5741,93.0,1,1,37.9742,1.5,68.0,1,0,0,0,0,1,0,1,1,0,1,1,0.9162907318741551,5.195730777772936,3.8815637979434374,1.8718021769015913
5742,89.0,0,1,37.99072,1.0,21.0,1,0,1,0,1,1,0,0,1,0,1,1,1.7047480922384253,7.025982660346787,1.5040773967762742,0.4054651081081644
5743,89.0,0,1,37.98882,1.0,21.0,1,0,1,0,1,1,0,0,1,0,1,1,1.7047480922384253,5.01396308418893,0.4054651081081644,0.4054651081081644
5744,67.0,0,0,37.95565,1.0,25.0,1,0,0,0,0,1,0,0,1,0,0,1,2.0149030205422647,4.516338972281476,1.5040773967762742,1.5040773967762742
5745,98.0,0,1,37.98581,1.5,18.0,1,0,1,0,0,1,0,0,0,0,1,1,0.9162907318741551,2.6741486494265287,3.7256934272366524,0.9162907318741551
5746,99.0,1,0,37.95421,1.0,45.0,1,1,0,0,0,1,1,0,1,0,1,0,0.4054651081081644,7.025982660346787,2.917770732084279,0.9162907318741551
5747,100.0,0,0,37.97611,1.0,75.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.417726683613366,1.7047480922384253,0.9162907318741551
5748,100.0,1,0,37.96797,1.0,38.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,2.740840023925201,1.5040773967762742
5749,99.0,0,1,37.97693,2.0,120.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,0.9162907318741551,2.1400661634962708
5750,92.0,0,0,37.97797,1.0,40.0,1,1,0,0,0,1,0,0,0,0,1,1,0.9162907318741551,3.417726683613366,3.1135153092103742,1.252762968495368
5751,0.0,0,0,37.987390000000005,2.0,53.0,1,0,0,0,0,1,0,0,0,0,0,0,0.4054651081081644,7.025982660346787,1.252762968495368,1.8718021769015913
5752,100.0,0,0,37.9902,1.0,43.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,4.102643365036796,0.4054651081081644,1.252762968495368
5753,100.0,0,0,38.00702,1.0,24.0,1,1,0,0,0,1,1,0,1,0,0,0,1.5040773967762742,7.025982660346787,-0.6931471805599453,1.5040773967762742
5754,83.0,0,1,37.98531,3.0,14.0,1,1,1,0,0,0,0,0,0,0,1,0,3.417726683613366,5.523458920524919,-0.6931471805599453,0.4054651081081644
5755,100.0,0,0,37.97317,1.0,80.0,1,1,0,0,0,1,1,0,1,0,1,1,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.252762968495368
5756,100.0,1,1,37.962140000000005,1.0,93.0,1,1,0,0,0,1,0,1,1,1,1,1,0.9162907318741551,4.505349850705881,2.803360380906535,1.5040773967762742
5757,99.0,0,1,37.97987,1.0,52.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,3.5409593240373143,1.5040773967762742
5758,99.0,0,1,37.97808,1.0,52.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,3.1570004211501135,1.5040773967762742
5759,100.0,0,0,38.0024,1.0,30.0,1,1,1,0,0,1,1,0,1,0,1,0,0.4054651081081644,3.417726683613366,-0.6931471805599453,0.9162907318741551
5760,100.0,1,1,37.98404,1.0,55.0,1,1,0,0,0,1,0,0,0,1,1,1,0.9162907318741551,5.01396308418893,4.722953221644475,0.9162907318741551
5761,50.0,1,1,37.966840000000005,1.0,49.0,1,0,0,0,0,1,0,0,1,0,0,0,1.252762968495368,7.025982660346787,0.9162907318741551,1.5040773967762742
5762,100.0,1,1,37.985040000000005,1.0,43.0,1,1,0,0,0,1,0,0,0,1,1,1,1.252762968495368,5.705447753975262,2.6741486494265287,0.9162907318741551
5763,100.0,1,0,37.97367,1.0,49.0,1,0,0,0,0,1,1,0,1,0,1,1,1.7047480922384253,7.025982660346787,3.449987545831587,1.5040773967762742
5764,100.0,0,0,37.99649,2.0,35.0,1,1,0,0,0,1,0,0,1,0,1,0,1.252762968495368,7.025982660346787,1.7047480922384253,1.8718021769015913
5765,100.0,1,1,37.98264,1.5,35.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.310799125385514,1.252762968495368
5766,100.0,1,1,37.96472,1.5,59.0,1,1,0,0,0,1,0,1,1,1,1,1,0.9162907318741551,7.025982660346787,1.8718021769015913,1.5040773967762742
5767,94.0,1,1,37.97367,1.5,107.0,1,1,0,0,0,1,0,1,1,0,1,1,0.4054651081081644,7.025982660346787,3.5409593240373143,1.5040773967762742
5768,100.0,1,1,37.96243,1.0,28.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.388257184424518,0.9162907318741551
5769,97.0,0,1,37.98507,1.0,41.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,3.8607297110405954,1.5040773967762742
5770,98.0,0,1,37.98601,1.5,55.0,1,0,0,0,0,1,0,0,0,0,1,1,0.9162907318741551,2.6741486494265287,2.5257286443082556,1.8718021769015913
5771,40.0,0,0,37.97027,1.0,35.0,1,0,0,1,0,1,1,0,1,0,1,1,1.252762968495368,7.025982660346787,-0.6931471805599453,1.252762968495368
5772,0.0,0,0,37.97093,3.5,53.0,1,1,0,0,0,1,1,0,0,0,1,0,0.9162907318741551,2.803360380906535,-0.6931471805599453,2.1400661634962708
5773,80.0,1,0,37.99972,1.0,62.0,1,0,0,1,0,1,0,0,1,0,1,1,0.9162907318741551,3.349904087274605,3.481240089335692,1.8718021769015913
5774,99.0,1,0,37.95419,1.0,45.0,1,1,0,0,0,1,1,0,1,0,1,0,0.4054651081081644,7.025982660346787,4.1666652238017265,0.9162907318741551
5775,100.0,1,1,37.97855,1.0,45.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.349904087274605,4.069026754237811,1.5040773967762742
5776,100.0,1,1,37.97477,1.5,77.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,3.9219733362813143,1.8718021769015913
5777,86.0,0,1,37.97377,1.0,22.0,1,0,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,3.7256934272366524,1.5040773967762742
5778,100.0,0,0,37.99329,1.0,30.0,1,0,1,0,0,1,0,0,1,0,1,0,0.4054651081081644,3.417726683613366,-0.6931471805599453,0.9162907318741551
5779,99.0,1,1,37.98918,1.0,61.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,4.102643365036796,1.7047480922384253,0.9162907318741551
5780,100.0,1,1,37.96827,1.0,79.0,1,1,0,0,0,1,1,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.56954300834494,1.8718021769015913
5781,100.0,0,1,37.99087,2.0,110.0,1,0,0,0,0,1,1,0,1,0,1,1,1.7047480922384253,7.025982660346787,0.4054651081081644,1.252762968495368
5782,100.0,0,1,37.99087,2.0,150.0,1,0,0,0,0,1,1,0,1,0,1,1,1.7047480922384253,7.025982660346787,0.9162907318741551,1.7047480922384253
5783,100.0,0,0,37.96604,1.0,35.0,1,1,0,1,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,3.56953269648137,1.8718021769015913
5784,25.0,0,0,37.98646,1.5,120.0,1,0,0,0,1,1,0,0,1,0,1,1,0.9162907318741551,2.3513752571634776,2.3513752571634776,1.5040773967762742
5785,99.0,1,1,37.99052,2.0,70.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,3.349904087274605,4.085976312551584,2.1400661634962708
5786,100.0,0,1,37.97753,1.0,84.0,1,1,0,0,0,0,1,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,0.9162907318741551
5787,99.0,0,1,37.96946,1.0,42.0,1,1,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,3.3141860046725258,0.9162907318741551
5788,100.0,0,0,37.97886,1.0,220.0,1,1,0,0,0,0,0,0,1,1,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
5789,99.0,0,1,37.99138,1.0,34.0,1,1,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,2.0149030205422647,0.9162907318741551
5790,100.0,0,0,37.97077,1.0,45.0,1,1,1,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,-0.6931471805599453,0.9162907318741551
5791,100.0,1,1,37.9729,1.0,49.0,1,1,0,0,0,0,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.059425458265688,0.9162907318741551
5792,97.0,0,0,37.990120000000005,1.0,56.0,1,0,0,0,0,0,0,0,1,0,1,1,0.4054651081081644,2.740840023925201,4.197201947661808,0.9162907318741551
5793,100.0,1,1,37.98403,1.0,45.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.505349850705881,1.252762968495368
5794,100.0,0,0,37.95587,1.0,38.0,1,1,0,0,0,1,0,0,1,0,1,0,1.5040773967762742,6.907255153940455,4.085976312551584,1.5040773967762742
5795,100.0,1,1,37.98619,1.0,58.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.449987545831587,3.9982007016691985,1.8718021769015913
5796,100.0,0,0,37.97818,1.0,195.0,1,1,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
5797,100.0,0,0,37.97805,1.0,125.0,1,1,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,0.9162907318741551
5798,100.0,1,0,37.96479,1.0,45.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,2.1400661634962708,1.5040773967762742
5799,100.0,0,1,37.98032,1.0,41.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.6741486494265287,1.252762968495368
5800,100.0,0,1,37.98032,1.0,41.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.5257286443082556,1.252762968495368
5801,100.0,1,1,37.96723,1.0,96.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,1.5040773967762742,1.5040773967762742
5802,100.0,1,1,37.96712,1.5,132.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.5257286443082556,1.8718021769015913
5803,100.0,0,0,37.98787,1.5,52.0,1,1,0,0,0,0,0,0,1,0,1,0,1.252762968495368,7.025982660346787,1.5040773967762742,1.5040773967762742
5804,98.0,1,1,37.96541,1.0,43.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,2.5257286443082556,3.817712325956905,0.9162907318741551
5805,100.0,0,1,37.97952,1.0,98.0,1,1,0,0,0,0,1,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.252762968495368
5806,98.0,1,1,37.981640000000006,1.0,78.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,2.6741486494265287,4.0163830207523885,1.5040773967762742
5807,97.0,0,1,37.96284,1.0,63.0,1,0,0,0,0,1,0,0,1,0,1,1,3.449987545831587,3.449987545831587,2.2512917986064953,1.5040773967762742
5808,100.0,0,1,37.97765,1.0,125.0,1,1,0,0,0,0,1,0,1,0,1,1,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
5809,100.0,1,1,37.98005,1.5,49.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.2512917986064953,1.252762968495368
5810,100.0,1,1,38.00098,1.0,28.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,5.901266279189834,3.1135153092103742,0.9162907318741551
5811,97.0,0,1,37.99709,1.0,39.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,2.2512917986064953,1.5040773967762742
5812,100.0,0,0,37.99486,1.0,40.0,1,0,0,1,0,1,0,0,1,0,1,1,0.4054651081081644,5.901266279189834,-0.6931471805599453,1.252762968495368
5813,98.0,1,1,37.97541,2.0,134.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.993828175779875,2.2512917986064953
5814,100.0,0,0,37.97615,1.0,55.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.7047480922384253
5815,99.0,1,0,37.97173,1.0,24.0,1,1,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,3.7495040759303713,0.9162907318741551
